,variant,correct_counts_6261_z_F_7,correct_counts_6261_z_F_6,correct_counts_6261_z_F_4,correct_counts_6261_z_F_5,correct_counts_6261_z_F_1,correct_counts_6261_z_F_2,correct_counts_6261_z_F_3,correct_counts_6261_z_F_8,mean_bin1__F_,mean_bin2__F_,mean_bin3__F_,mean_bin4__F_,mean_bin5__F_,mean_bin6__F_,mean_bin7__F_,mean_bin8__F_,meanbin__F_
1710,00111001100,32.0,107.0,167.0,248.0,197.0,44.0,96.0,93.0,12013.217215206412,3410.058029874907,5934.272457119024,6942.052075850352,6303.278210557915,7416.031947307376,1802.52038716998,2840.15195595739,3.162063374004792
1711,00100110010,32.0,126.0,186.0,233.0,71.0,26.0,81.0,5.0,4329.636661318047,2015.0342903806268,5007.042385694176,7731.86638388123,5922.031544596752,8732.897433277843,1802.52038716998,152.69634171813922,3.307507458143564
1712,11110001010,31.0,65.0,182.0,183.0,72.0,63.0,68.0,19.0,4390.61745936478,4882.583088229981,4203.442990459309,7565.589687453677,4651.209324726204,4505.066136214761,1746.1916250709182,580.2460985289291,3.189164172621111
1713,11011001101,31.0,37.0,120.0,175.0,206.0,93.0,89.0,127.0,12562.044397627009,7207.622654053781,5501.565090454095,4988.3008928266,4447.877769546916,2564.4222621530175,1746.1916250709182,3878.4870796407363,3.0285850337507387
1714,11011001100,31.0,44.0,132.0,191.0,136.0,59.0,91.0,56.0,8293.388534355696,4572.577812786807,5625.195766644075,5487.13098210926,4854.540879905491,3049.5832306684533,1746.1916250709182,1710.1990272431594,3.0906650352753147
1715,10111000100,31.0,37.0,71.0,166.0,108.0,61.0,61.0,107.0,6585.92618904717,4727.580450508393,3770.73562379438,2951.411361589072,4219.129769970218,2564.4222621530175,1746.1916250709182,3267.7017127681797,3.155886787341512
1716,10110101001,31.0,49.0,69.0,146.0,47.0,26.0,41.0,96.0,2866.0975081964534,2015.0342903806268,2534.4288618945834,2868.2730133752952,3710.800882021999,3396.1267796080506,1746.1916250709182,2931.769760988273,3.3720368995936667
1717,10101101100,31.0,41.0,98.0,143.0,117.0,50.0,57.0,71.0,7134.7533714677675,3875.065943039667,3523.4742714144204,4073.779062475057,3634.551548829766,2841.6571013046955,1746.1916250709182,2168.288052397577,3.1255046373478392
1718,10100110001,31.0,43.0,126.0,153.0,73.0,83.0,37.0,53.0,4451.598257411513,6432.6094654458475,2287.167509514624,5237.71593746793,3888.7159928038755,2980.274520880534,1746.1916250709182,1618.5812222122759,3.15577916732507
1719,10001001101,31.0,59.0,151.0,240.0,1171.0,214.0,69.0,130.0,71408.5145127244,16585.282236209776,4265.258328554299,6276.945290140138,6099.946655378628,4089.2138774872446,1746.1916250709182,3970.10488467162,2.67721636233605
1720,10001001100,31.0,62.0,111.0,220.0,331.0,43.0,77.0,95.0,20184.644153468642,3332.5567110141137,4759.781033314217,4614.178325864605,5591.617767430409,4297.140006851003,1746.1916250709182,2901.2304926446454,2.9761354452819173
1721,10001001001,31.0,86.0,100.0,207.0,175.0,31.0,63.0,91.0,10671.639658178285,2402.5408846845935,3894.3662999843596,4156.917410688833,5261.203990264066,5960.549041761068,1746.1916250709182,2779.073419270134,3.1675572149849507
1722,00110001000,31.0,142.0,155.0,203.0,100.0,43.0,87.0,62.0,6098.079804673305,3332.5567110141137,5377.934414264116,6443.221986567692,5159.5382126744225,9841.836789884555,1746.1916250709182,1893.4346373049264,3.2816947070053515
1723,11111001100,30.0,35.0,128.0,225.0,127.0,61.0,71.0,49.0,7744.561351935098,4727.580450508393,4388.889004744278,5320.854285681707,5718.699989417464,2425.804842577179,1689.8628629718562,1496.4241488377645,3.0989785626962734
1724,11111001001,30.0,29.0,66.0,143.0,109.0,56.0,52.0,137.0,6646.906987093903,4340.073856204427,3214.3975809394715,2743.56549105463,3634.551548829766,2009.9525838496625,1689.8628629718562,4183.879763077015,3.1768053349243752
1725,10110001010,30.0,57.0,129.0,162.0,59.0,40.0,40.0,41.0,3597.8670847572503,3100.052754431734,2472.613523799593,5362.423459788595,4117.4639923805735,3950.5964579114057,1689.8628629718562,1252.1100020887418,3.266992995916111
1726,10011111000,30.0,38.0,99.0,165.0,57.0,54.0,43.0,35.0,3475.905488663784,4185.071218482841,2658.059538084563,4115.3482365819455,4193.713325572807,2633.7309719409373,1689.8628629718562,1068.8743920269746,3.1978138235686084
1727,00110001010,30.0,99.0,115.0,186.0,93.0,24.0,75.0,42.0,5671.214218346174,1860.0316526590402,4636.150357124237,4780.455022292158,4727.458657918437,6861.562269004021,1689.8628629718562,1282.6492704323696,3.2607610417532387
1728,11101001001,29.0,46.0,86.0,91.0,101.0,46.0,38.0,69.0,6159.060602720038,3565.0606675964937,2348.9828476096136,3574.948973192397,2312.8964401643966,3188.2006502442923,1633.5341008727944,2107.2095157103213,3.146464681648215
1729,10111101010,29.0,51.0,109.0,179.0,142.0,51.0,58.0,59.0,8659.273322636094,3952.5672619004604,3585.28960950941,4531.039977650828,4549.54354713656,3534.744199183889,1633.5341008727944,1801.816832274043,3.104006252262761
1730,10100001010,29.0,41.0,113.0,214.0,93.0,28.0,103.0,50.0,5671.214218346174,2170.0369281022136,6366.979823783953,4697.316674078382,5439.119101045943,2841.6571013046955,1633.5341008727944,1526.9634171813923,3.1759193985369967
1731,10010001110,29.0,33.0,87.0,195.0,135.0,70.0,54.0,94.0,8232.407736308962,5425.092320255534,3338.028257129451,3616.518147299285,4956.206657495135,2287.18742300134,1633.5341008727944,2870.6912243010174,3.1008849970819092
1732,10001001010,29.0,61.0,81.0,240.0,207.0,48.0,48.0,131.0,12623.025195673743,3720.0633053180804,2967.136228559512,3367.103102657955,6099.946655378628,4227.831297063083,1633.5341008727944,4000.644153015248,3.1228232138333
1733,10000001111,29.0,44.0,87.0,215.0,264.0,68.0,75.0,133.0,16098.930684337527,5270.089682533947,4636.150357124237,3616.518147299285,5464.535545443354,3049.5832306684533,1633.5341008727944,4061.7226897025034,3.0120211645855948
1734,11011001000,28.0,29.0,119.0,225.0,96.0,44.0,82.0,78.0,5854.156612486373,3410.058029874907,5068.857723789167,4946.731718719711,5718.699989417464,2009.9525838496625,1577.2053387737326,2382.062930802972,3.1765386094592936
1735,10110001111,28.0,29.0,57.0,161.0,232.0,98.0,72.0,123.0,14147.545146842069,7595.129248357747,4450.704342839268,2369.442924092635,4092.047547983163,2009.9525838496625,1577.2053387737326,3756.330006266225,2.956997325933932
1736,10110000000,28.0,55.0,85.0,139.0,88.0,22.0,59.0,51.0,5366.310228112508,1705.0290149374534,3647.1049476044,3533.3797990855082,3532.8857712401223,3811.979038335567,1577.2053387737326,1557.50268552502,3.21223944228279
1737,10101001001,28.0,39.0,78.0,173.0,163.0,27.0,59.0,61.0,9939.870081617488,2092.5356092414204,3647.1049476044,3242.39558033729,4397.044880752094,2703.0396817288565,1577.2053387737326,1862.8953689612986,3.0717256560692237
1738,10101000110,28.0,15.0,56.0,102.0,63.0,59.0,21.0,111.0,3841.7902769441826,4572.577812786807,1298.1220999947866,2327.8737499857466,2592.477328535917,1039.6306468187909,1577.2053387737326,3389.858786142691,3.210791278896193
1739,10010101000,28.0,54.0,67.0,137.0,62.0,29.0,52.0,64.0,3780.8094788974495,2247.5382469630067,3214.3975809394715,2785.1346651615186,3482.0528824453004,3742.6703285476474,1577.2053387737326,1954.5131739921821,3.272224987971793
1740,01110011010,28.0,38.0,222.0,155.0,71.0,34.0,102.0,13.0,4329.636661318047,2635.0448412669734,6305.164485688963,9228.35665172921,3939.5488815986973,2633.7309719409373,1577.2053387737326,397.010488467162,3.1664497518827694
1741,01101001100,28.0,84.0,161.0,232.0,122.0,38.0,109.0,34.0,7439.657361701433,2945.050116710147,6737.871852353892,6692.637031209022,5896.61510019934,5821.93162218523,1577.2053387737326,1038.3351236833469,3.1718233251276025
1742,11011001010,27.0,28.0,102.0,195.0,158.0,46.0,71.0,47.0,9634.966091383823,3565.0606675964937,4388.889004744278,4240.05575890261,4956.206657495135,1940.6438740617432,1520.8765766746706,1435.3456121505087,3.0356053500571627
1743,10101101111,27.0,44.0,48.0,122.0,62.0,95.0,14.0,178.0,3780.8094788974495,7362.625291775367,865.4147333298577,1995.32035713064,3100.806216484136,3049.5832306684533,1520.8765766746706,5435.989765165757,3.2753298220151037
1744,10011001111,27.0,48.0,71.0,185.0,169.0,79.0,78.0,124.0,10305.754869897886,6122.604190002674,4821.596371409207,2951.411361589072,4702.042213521026,3326.8180698201313,1520.8765766746706,3786.8692746098527,3.0766284615150954
1745,10111001101,26.0,41.0,87.0,261.0,180.0,52.0,36.0,76.0,10976.54364841195,4030.0685807612535,2225.352171419634,3616.518147299285,6633.691987724258,2841.6571013046955,1464.5478145756088,2320.9843941157164,3.0848759359735762
1746,10100101011,26.0,47.0,93.0,141.0,251.0,38.0,85.0,127.0,15306.180309729996,2945.050116710147,5254.303738074136,3865.933191940615,3583.718660034944,3257.5093600322116,1464.5478145756088,3878.4870796407363,3.016168572411401
1747,10100000011,26.0,46.0,83.0,129.0,97.0,38.0,48.0,106.0,5915.137410533106,2945.050116710147,2967.136228559512,3450.2414508717316,3278.7213272660124,3188.2006502442923,1464.5478145756088,3237.1624444245517,3.2162582628382226
1748,10100000010,26.0,35.0,97.0,90.0,85.0,27.0,48.0,90.0,5183.36783397231,2092.5356092414204,2967.136228559512,4032.2098883681683,2287.4799957669857,2425.804842577179,1464.5478145756088,2748.5341509265063,3.2137078952323543
1749,10011001001,25.0,57.0,84.0,209.0,88.0,20.0,53.0,109.0,5366.310228112508,1550.026377215867,3276.2129190344613,3491.81062497862,5312.036879058888,3950.5964579114057,1408.219052476547,3328.7802494554353,3.307671638083895
1750,10010000000,25.0,54.0,109.0,172.0,175.0,20.0,64.0,98.0,10671.639658178285,1550.026377215867,3956.1816380793493,4531.039977650828,4371.628436354684,3742.6703285476474,1408.219052476547,2992.848297675529,3.129738161122129
1751,10000000100,25.0,68.0,78.0,107.0,61.0,34.0,62.0,205.0,3719.8286808507164,2635.0448412669734,3832.55096188937,3242.39558033729,2719.5595505229717,4712.992265578519,1408.219052476547,6260.550010443709,3.402905788081046
1752,10111001001,24.0,44.0,84.0,144.0,74.0,33.0,41.0,58.0,4512.579055458246,2557.5435224061803,2534.4288618945834,3491.81062497862,3659.967993227177,3049.5832306684533,1351.890290377485,1771.277563930415,3.2218612207506405
1753,10110001100,24.0,54.0,102.0,224.0,167.0,42.0,97.0,65.0,10183.79327380442,3255.05539215332,5996.087795214014,4240.05575890261,5693.283545020053,3742.6703285476474,1351.890290377485,1985.05244233581,3.083921174013642
1754,10101001010,24.0,42.0,101.0,157.0,68.0,35.0,44.0,66.0,4146.694267177848,2712.546160127767,2719.8748761795528,4198.486584795722,3990.381770393519,2910.965811092615,1351.890290377485,2015.591710679438,3.2443345733774085
1755,10011001010,24.0,40.0,82.0,260.0,97.0,26.0,48.0,109.0,5915.137410533106,2015.0342903806268,2967.136228559512,3408.6722767648434,6608.275543326847,2772.348391516776,1351.890290377485,3328.7802494554353,3.274897528147545
1756,10010001100,24.0,47.0,77.0,225.0,166.0,45.0,52.0,42.0,10122.812475757688,3487.5593487357005,3214.3975809394715,3200.8264062304015,5718.699989417464,3257.5093600322116,1351.890290377485,1282.6492704323696,3.0563189975649516
1757,10010000001,24.0,36.0,109.0,98.0,63.0,27.0,40.0,118.0,3841.7902769441826,2092.5356092414204,2472.613523799593,4531.039977650828,2490.811550946273,2495.1135523650983,1351.890290377485,3603.633664548086,3.3128780409488026
1758,00100001000,24.0,112.0,159.0,251.0,183.0,26.0,110.0,84.0,11159.48604255215,2015.0342903806268,6799.687190448882,6609.498682995245,6379.527543750149,7762.575496246973,1351.890290377485,2565.298540864739,3.179148823963229
1759,10110001001,23.0,43.0,81.0,129.0,60.0,41.0,31.0,61.0,3658.8478828039833,3177.554073292527,1916.275480944685,3367.103102657955,3278.7213272660124,2980.274520880534,1295.561528278423,1862.8953689612986,3.2402806931757735
1760,10101000010,23.0,68.0,79.0,152.0,69.0,34.0,46.0,156.0,4207.675065224581,2635.0448412669734,2843.5055523695323,3283.964754444178,3863.2995484064645,4712.992265578519,1295.561528278423,4764.125861605944,3.3665292023349376
1761,10100001110,23.0,42.0,83.0,188.0,126.0,41.0,49.0,90.0,7683.580553888365,3177.554073292527,3028.9515666545017,3450.2414508717316,4778.291546713259,2910.965811092615,1295.561528278423,2748.5341509265063,3.1526956745389296
1762,10011001000,23.0,68.0,147.0,264.0,107.0,23.0,73.0,98.0,6524.945391000437,1782.5303337982468,4512.519680934258,6110.668593712585,6709.94132091649,4712.992265578519,1295.561528278423,2992.848297675529,3.2718916032151597
1763,01110001000,23.0,96.0,112.0,192.0,70.0,29.0,69.0,29.0,4268.655863271314,2247.5382469630067,4265.258328554299,4655.747499971493,4879.957324302903,6653.636139640263,1295.561528278423,885.6387819652075,3.274960553510316
1764,00101001100,23.0,114.0,102.0,209.0,177.0,28.0,87.0,55.0,10793.60125427175,2170.0369281022136,5377.934414264116,4240.05575890261,5312.036879058888,7901.192915822811,1295.561528278423,1679.6597588995314,3.1501598048504995
1765,10111001100,22.0,41.0,107.0,226.0,161.0,44.0,63.0,48.0,9817.908485524022,3410.058029874907,3894.3662999843596,4447.901629437052,5744.116433814875,2841.6571013046955,1239.2327661793613,1465.8848804941365,3.066150791291021
1766,10111001011,22.0,35.0,56.0,136.0,111.0,33.0,55.0,86.0,6768.868583187369,2557.5435224061803,3399.843595224441,2327.8737499857466,3456.6364380478894,2425.804842577179,1239.2327661793613,2626.3770775519947,3.1381241658762127
1767,10111001010,22.0,36.0,52.0,127.0,148.0,29.0,42.0,64.0,9025.158110916493,2247.5382469630067,2596.244199989573,2161.5970535581932,3227.8884384711905,2495.1135523650983,1239.2327661793613,1954.5131739921821,3.051328463297912
1768,10110001110,22.0,18.0,71.0,136.0,83.0,55.0,42.0,43.0,5061.406237878844,4262.5725373436335,2596.244199989573,2951.411361589072,3456.6364380478894,1247.5567761825491,1239.2327661793613,1313.1885387759974,3.0731959705490426
1769,10101001000,21.0,43.0,116.0,160.0,80.0,22.0,48.0,36.0,4878.463843738645,1705.0290149374534,2967.136228559512,4822.024196399047,4066.631103585752,2980.274520880534,1182.9040040802993,1099.4136603706024,3.205089978324415
1770,10100001111,21.0,40.0,78.0,187.0,177.0,60.0,43.0,82.0,10793.60125427175,4650.079131647601,2658.059538084563,3242.39558033729,4752.8751023158475,2772.348391516776,1182.9040040802993,2504.2200041774836,3.0400497859398645
1771,10100001011,21.0,38.0,102.0,178.0,202.0,72.0,78.0,89.0,12318.121205440077,5580.09495797712,4821.596371409207,4240.05575890261,4524.127102739149,2633.7309719409373,1182.9040040802993,2717.9948825828783,3.0009061969345128
1772,10010001010,21.0,49.0,83.0,203.0,84.0,25.0,51.0,58.0,5122.387035925577,1937.5329715198336,3152.5822428444817,3450.2414508717316,5159.5382126744225,3396.1267796080506,1182.9040040802993,1771.277563930415,3.2337985399513913
1773,00110111010,21.0,91.0,167.0,213.0,116.0,43.0,130.0,13.0,7073.772573421034,3332.5567110141137,8035.993952348678,6942.052075850352,5413.702656648532,6307.092590700665,1182.9040040802993,397.010488467162,3.141457212876682
1774,00110001100,21.0,98.0,137.0,202.0,260.0,29.0,119.0,45.0,15855.007492150595,2247.5382469630067,7356.025233303791,5694.976852643702,5134.121768277012,6792.253559216101,1182.9040040802993,1374.2670754632531,3.0306455725389396
1775,00100000000,21.0,120.0,75.0,126.0,68.0,17.0,48.0,58.0,4146.694267177848,1317.5224206334867,2967.136228559512,3117.688058016625,3202.4719940737796,8317.045174550327,1182.9040040802993,1771.277563930415,3.358792905154111
1776,10101001100,20.0,53.0,102.0,256.0,224.0,49.0,72.0,77.0,13659.698762468204,3797.5646241788736,4450.704342839268,4240.05575890261,6506.609765737203,3673.361618759728,1126.5752419812375,2351.523662459344,3.0379382760308986
1777,10100001101,20.0,28.0,46.0,161.0,120.0,42.0,55.0,52.0,7317.695765607967,3255.05539215332,3399.843595224441,1912.1820089168634,4092.047547983163,1940.6438740617432,1126.5752419812375,1588.041953868648,3.0519273878977975
1778,10100000000,20.0,48.0,60.0,125.0,64.0,27.0,27.0,45.0,3902.7710749909156,2092.5356092414204,1669.0141285647255,2494.1504464133,3177.0555496763686,3326.8180698201313,1126.5752419812375,1374.2670754632531,3.2423697861219183
1779,10001001110,20.0,35.0,71.0,191.0,170.0,77.0,53.0,120.0,10366.73566794462,5967.601552281088,3276.2129190344613,2951.411361589072,4854.540879905491,2425.804842577179,1126.5752419812375,3664.7122012353416,3.0568545335087483
1780,10111001110,19.0,23.0,60.0,102.0,123.0,60.0,62.0,83.0,7500.638159748166,4650.079131647601,3832.55096188937,2494.1504464133,2592.477328535917,1594.1003251221462,1070.2464798821757,2534.759272521111,3.0242614451570518
1781,10101001101,19.0,45.0,93.0,199.0,178.0,36.0,45.0,67.0,10854.582052318483,2790.04747898856,2781.6902142745425,3865.933191940615,5057.872435084779,3118.891940456373,1070.2464798821757,2046.1309790230657,3.064939088417849
1782,10100001100,19.0,50.0,92.0,222.0,165.0,29.0,99.0,32.0,10061.831677710954,2247.5382469630067,6119.718471403993,3824.364017833727,5642.450656225231,3465.43548939597,1070.2464798821757,977.2565869960911,3.049401931950575
1783,00101001000,19.0,123.0,100.0,192.0,102.0,24.0,72.0,58.0,6220.041400766771,1860.0316526590402,4450.704342839268,4156.917410688833,4879.957324302903,8524.971303914086,1070.2464798821757,1771.277563930415,3.275017911536877
1784,10100001000,18.0,54.0,93.0,194.0,112.0,19.0,45.0,54.0,6829.849381234102,1472.5250583550735,2781.6902142745425,3865.933191940615,4930.7902130977245,3742.6703285476474,1013.9177177831137,1649.1204905559036,3.191166450269424
1785,10101001111,17.0,32.0,43.0,126.0,142.0,63.0,48.0,101.0,8659.273322636094,4882.583088229981,2967.136228559512,1787.4744865961984,3202.4719940737796,2217.8787132134207,957.5889556840518,3084.4661027064126,3.0389904599204414
1786,10111001111,16.0,34.0,73.0,129.0,113.0,67.0,42.0,100.0,6890.830179280835,5192.588363673154,2596.244199989573,3034.549709802848,3278.7213272660124,2356.4961327892597,901.26019358499,3053.9268343627846,3.0967929628923065
1787,10011001110,16.0,33.0,75.0,181.0,112.0,62.0,29.0,75.0,6829.849381234102,4805.081769369187,1792.644804754705,3117.688058016625,4600.376435931382,2287.18742300134,901.26019358499,2290.4451257720884,3.1056363838223526
1788,10011001100,16.0,45.0,86.0,138.0,198.0,36.0,51.0,60.0,12074.198013253144,2790.04747898856,3152.5822428444817,3574.948973192397,3507.4693268427113,3118.891940456373,901.26019358499,1832.3561006176708,2.992134010326181
1789,01000110111,16.0,0.0,5.0,1.0,0.0,4.0,6.0,1.0,0.0,310.00527544317333,370.892028569939,207.84587053444167,25.41644439741095,0.0,901.26019358499,30.539268343627846,3.4434069499009166
1790,00010110101,16.0,3.0,5.0,0.0,4.0,0.0,0.0,1.0,243.92319218693223,0.0,0.0,207.84587053444167,0.0,207.9261293637582,901.26019358499,30.539268343627846,3.623227528554259
1791,11111010000,14.0,8.0,19.0,39.0,8.0,5.0,26.0,1.0,487.84638437386445,387.5065943039667,1607.1987904697357,789.8143080308784,991.2413314990271,554.4696783033552,788.6026693868663,30.539268343627846,3.255413577058074
