,variant,correct_counts_6261_x_F_1,correct_counts_6261_x_F_2,correct_counts_6261_x_F_3,correct_counts_6261_x_F_7,correct_counts_6261_x_F_6,correct_counts_6261_x_F_4,correct_counts_6261_x_F_5,correct_counts_6261_x_F_8,mean_bin1__F_,mean_bin2__F_,mean_bin3__F_,mean_bin4__F_,mean_bin5__F_,mean_bin6__F_,mean_bin7__F_,mean_bin8__F_,meanbin__F_
1777,10111010100,34.0,45.0,119.0,203.0,234.0,341.0,358.0,305.0,2676.963804875097,3406.006696932969,4864.080373166021,7964.754870119219,9644.694939007966,5924.721923749472,4406.531553221555,5931.669085797227,3.517069803007911
1778,01110101110,34.0,32.0,123.0,233.0,364.0,426.0,368.0,262.0,2676.963804875097,2422.049206707889,5027.578873104374,9950.104324547763,9914.099825572435,9216.23410361029,5057.743112810948,5095.400985176635,3.5481306141498634
1779,01001111001,34.0,25.0,61.0,224.0,207.0,211.0,281.0,94.0,2676.963804875097,1892.2259427405384,2493.352124059893,4928.338057463798,7570.2773124615605,5241.10016331684,4862.37964493413,1828.1209641473422,3.510456867409836
1780,00100010011,34.0,0.0,4.0,1.0,3.0,1.0,19.0,6.0,2676.963804875097,0.0,163.49849993835363,23.357052405041696,511.8692844724898,75.95797338140348,21.707051986313083,116.68857217961758,2.6468820288849373
1781,00001000001,33.0,67.0,76.0,232.0,263.0,233.0,276.0,330.0,2598.2295753199473,5071.1655265446425,3106.471498828719,5442.193210374716,7435.574869179326,6658.982333103038,5036.036060824635,6417.871469878967,3.5251084844288147
1782,11101000100,31.0,62.0,75.0,147.0,149.0,159.0,153.0,139.0,2440.7611162096473,4692.720337996535,3065.5968738441306,3713.77133240163,4121.894764436365,3772.5793446097064,3190.936641988023,2703.2852554944743,3.370044078632141
1783,11100011010,31.0,42.0,96.0,86.0,156.0,431.0,307.0,28.0,2440.7611162096473,3178.9395838041046,3923.963998520487,10066.889586572972,8270.730017529178,3949.814615832981,1866.806470822925,544.5466701715487,3.3660179357554463
1784,10011111000,31.0,30.0,64.0,127.0,181.0,196.0,304.0,107.0,2440.7611162096473,2270.671131288646,2615.975999013658,4577.982271388172,8189.908551559837,4582.797727344677,2756.7956022617614,2080.946203869847,3.47257928036231
1785,01110001000,31.0,34.0,142.0,126.0,188.0,278.0,196.0,111.0,2440.7611162096473,2573.427282127132,5804.196747811554,6493.260568601591,5280.335776663579,4760.032998567952,2735.088550275448,2158.7385853229252,3.3916043796861244
1786,01111101101,30.0,52.0,109.0,280.0,334.0,370.0,328.0,145.0,2362.0268866544975,3935.8299609003197,4455.334123320136,8642.109389865427,8836.48027931456,8456.654369796255,6077.974556167663,2819.973827674092,3.5027834210630697
1787,11100011001,29.0,118.0,163.0,96.0,156.0,262.0,216.0,111.0,2283.2926570993477,8931.30644973534,6662.563872487911,6119.547730120925,5819.145549792516,3949.814615832981,2083.8769906860557,2158.7385853229252,3.230428313866756
1788,11100010111,29.0,66.0,118.0,202.0,274.0,261.0,304.0,148.0,2283.2926570993477,4995.476488835021,4823.205748181432,6096.190677715883,8189.908551559837,6937.494902168185,4384.824501235243,2878.3181137639003,3.443369304133049
1789,10110011001,28.0,28.0,74.0,147.0,176.0,190.0,259.0,79.0,2204.5584275441975,2119.293055869403,3024.722248859542,4437.839956957922,6977.58656201973,4456.201105042338,3190.936641988023,1536.3995336982982,3.4620288487099615
1790,01101000110,28.0,15.0,64.0,123.0,98.0,104.0,80.0,205.0,2204.5584275441975,1135.335565644323,2615.975999013658,2429.1334501243364,2155.2390925157465,2481.293797125847,2669.967394316509,3986.8595494702677,3.5118009695701735
1791,11100101001,27.0,24.0,49.0,146.0,219.0,111.0,150.0,100.0,2125.8241979890477,1816.5369050309168,2002.856624244832,2592.632816959628,4041.0732984670253,5544.932056842455,3169.2295900017098,1944.8095363269597,3.507977564591361
1792,11000010011,27.0,32.0,15.0,5.0,12.0,21.0,7.0,0.0,2125.8241979890477,2422.049206707889,613.1193747688261,490.49810050587564,188.58342059512785,303.8318935256139,108.5352599315654,0.0,2.7031865001426594
1793,01011101110,23.0,102.0,131.0,313.0,241.0,333.0,268.0,310.0,1810.887279768448,7720.2818463813965,5354.575872981081,7777.898450878885,7220.050959927751,6101.957194972746,6794.307271715995,6028.909562613575,3.4677154794490685
1794,00000110100,23.0,0.0,1.0,3.0,10.0,2.0,1.0,9.0,1810.887279768448,0.0,40.87462498458841,46.71410481008339,26.940488656446835,253.19324460467828,65.12115595893924,175.03285826942638,2.705671932449861
1795,00111010011,21.0,2.0,41.0,47.0,20.0,16.0,28.0,3.0,1653.4188206581482,151.37807541924306,1675.8596243681247,373.71283848066713,754.3336823805114,506.38648920935657,1020.2314433567149,58.34428608980879,3.1394938042417575
1796,11011110101,19.0,1.0,1.0,11.0,0.0,5.0,1.0,26.0,1495.9503615478484,75.68903770962153,40.87462498458841,116.78526202520848,26.940488656446835,0.0,238.7775718494439,505.6504794450095,2.950116369036672
1797,10000110100,13.0,2.0,4.0,41.0,26.0,75.0,13.0,3.0,1023.5449842169489,151.37807541924306,163.49849993835363,1751.7789303781274,350.22635253380884,658.3024359721635,889.9891314388364,58.34428608980879,3.347360577944162
1798,01011010000,12.0,1.0,3.0,2.0,5.0,6.0,5.0,0.0,944.8107546617989,75.68903770962153,122.62387495376522,140.1423144302502,134.70244328223416,126.59662230233914,43.414103972626165,0.0,2.754646712406402
1799,01001110111,12.0,24.0,7.0,50.0,25.0,23.0,22.0,74.0,944.8107546617989,1816.5369050309168,286.12237489211884,537.2122053159591,592.6907504418303,632.9831115116957,1085.352599315654,1439.1590568819502,3.3553898962584023
1800,01001010011,12.0,29.0,17.0,24.0,21.0,32.0,22.0,1.0,944.8107546617989,2194.9820935790244,694.868624738003,747.4256769613343,592.6907504418303,531.7058136698244,520.9692476715139,19.448095363269598,3.0114154395658126
1801,00001010010,12.0,7.0,1.0,6.0,13.0,28.0,11.0,8.0,944.8107546617989,529.8232639673507,40.87462498458841,653.9974673411675,296.3453752209152,329.15121798608175,130.24231191787848,155.58476290615678,3.067742101477453
1802,11111010000,10.0,9.0,4.0,9.0,29.0,18.0,31.0,3.0,787.3422955514991,681.2013393865938,163.49849993835363,420.42694329075056,835.1551483498519,734.260409353567,195.36346787681774,58.34428608980879,3.2049017220001437
1803,11110010000,10.0,3.0,20.0,10.0,27.0,11.0,41.0,8.0,787.3422955514991,227.0671131288646,817.4924996917681,256.9275764554587,1104.56003491432,683.6217604326314,217.0705198631308,155.58476290615678,3.269536278101425
1804,01110110100,10.0,0.0,24.0,8.0,4.0,13.0,71.0,0.0,787.3422955514991,0.0,980.9909996301218,303.64168126554205,1912.7746946077252,101.2772978418713,173.65641589050466,0.0,3.2499140633954187
1805,00101010010,10.0,127.0,37.0,2.0,0.0,8.0,2.0,3.0,787.3422955514991,9612.507789121935,1512.361124429771,186.85641924033357,53.88097731289367,0.0,43.414103972626165,58.34428608980879,2.6242899164306572
1806,11100110100,9.0,2.0,8.0,2.0,1.0,1.0,2.0,4.0,708.6080659963492,151.37807541924306,326.99699987670726,23.357052405041696,53.88097731289367,25.319324460467826,43.414103972626165,77.79238145307839,2.735868767826852
1807,11001010010,8.0,18.0,42.0,1.0,21.0,68.0,22.0,11.0,629.8738364411993,1362.4026787731875,1716.734249352713,1588.2795635428354,592.6907504418303,531.7058136698244,21.707051986313083,213.9290489959656,3.099450579309815
1808,11100110111,7.0,0.0,1.0,0.0,2.0,2.0,1.0,2.0,551.1396068860494,0.0,40.87462498458841,46.71410481008339,26.940488656446835,50.63864892093565,0.0,38.896190726539196,2.6652913034640155
1809,11001010011,7.0,8.0,31.0,14.0,22.0,37.0,31.0,7.0,551.1396068860494,605.5123016769722,1267.1133745222407,864.2109389865428,835.1551483498519,557.0251381302922,303.8987278083831,136.13666754288718,3.22326749979701
1810,11000110100,7.0,0.0,1.0,1.0,1.0,3.0,1.0,1.0,551.1396068860494,0.0,40.87462498458841,70.0711572151251,26.940488656446835,25.319324460467826,21.707051986313083,19.448095363269598,2.6474777891674317
1811,10001010000,7.0,22.0,47.0,2.0,18.0,29.0,21.0,17.0,551.1396068860494,1665.1588296116738,1921.1073742756553,677.3545197462092,565.7502617853835,455.7478402884209,43.414103972626165,330.61762117558317,3.0409938572918667
1812,01001010010,7.0,11.0,36.0,3.0,4.0,15.0,18.0,1.0,551.1396068860494,832.5794148058369,1471.4864994451827,350.3557860756255,484.928795816043,101.2772978418713,65.12115595893924,19.448095363269598,2.945788047744986
1813,00010010001,7.0,11.0,8.0,18.0,13.0,31.0,49.0,7.0,551.1396068860494,832.5794148058369,326.99699987670726,724.0686245562927,1320.0839441658948,329.15121798608175,390.7269357536355,136.13666754288718,3.2794573138609264
1814,11101010011,6.0,44.0,8.0,0.0,2.0,9.0,14.0,4.0,472.40537733089946,3330.3176592233476,326.99699987670726,210.21347164537528,377.1668411902557,50.63864892093565,0.0,77.79238145307839,2.7297828911947986
1815,10100110111,6.0,2.0,3.0,5.0,6.0,18.0,2.0,3.0,472.40537733089946,151.37807541924306,122.62387495376522,420.42694329075056,53.88097731289367,151.91594676280695,108.5352599315654,58.34428608980879,3.084775545893304
1816,00100110111,6.0,1.0,2.0,1.0,1.0,2.0,0.0,0.0,472.40537733089946,75.68903770962153,81.74924996917682,46.71410481008339,0.0,25.319324460467826,21.707051986313083,0.0,2.5837868623646454
1817,10110010000,5.0,38.0,80.0,5.0,7.0,4.0,4.0,1.0,393.67114777574955,2876.1834329656185,3269.9699987670724,93.42820962016678,107.76195462578734,177.2352712232748,108.5352599315654,19.448095363269598,2.800898031680783
1818,01000010001,5.0,4.0,3.0,2.0,0.0,4.0,0.0,0.0,393.67114777574955,302.7561508384861,122.62387495376522,93.42820962016678,0.0,0.0,43.414103972626165,0.0,2.656798407009375
1819,00101010011,5.0,11.0,3.0,0.0,2.0,2.0,1.0,3.0,393.67114777574955,832.5794148058369,122.62387495376522,46.71410481008339,26.940488656446835,50.63864892093565,0.0,58.34428608980879,2.681334950320728
1820,00001010011,5.0,12.0,6.0,4.0,2.0,5.0,4.0,2.0,393.67114777574955,908.2684525154584,245.24774990753045,116.78526202520848,107.76195462578734,50.63864892093565,86.82820794525233,38.896190726539196,2.8037843814354124
1821,11110110101,4.0,1.0,3.0,15.0,10.0,9.0,2.0,0.0,314.93691822059964,75.68903770962153,122.62387495376522,210.21347164537528,53.88097731289367,253.19324460467828,325.6057797946962,0.0,3.3052006176753195
1822,11011110100,4.0,0.0,0.0,1.0,1.0,3.0,0.0,4.0,314.93691822059964,0.0,0.0,70.0711572151251,0.0,25.319324460467826,21.707051986313083,77.79238145307839,2.9102356559546725
1823,01110110101,4.0,0.0,0.0,2.0,2.0,2.0,5.0,0.0,314.93691822059964,0.0,0.0,46.71410481008339,134.70244328223416,50.63864892093565,43.414103972626165,0.0,2.9696394297321334
1824,01100010001,4.0,30.0,7.0,12.0,15.0,26.0,33.0,1.0,314.93691822059964,2270.671131288646,286.12237489211884,607.2833625310841,889.0361256627456,379.7898669070174,260.48462383575696,19.448095363269598,3.0504930178336553
1825,00100010000,4.0,55.0,26.0,0.0,7.0,42.0,8.0,0.0,314.93691822059964,4162.897074029184,1062.7402495992985,980.9962010117513,215.52390925157468,177.2352712232748,0.0,0.0,2.7991904833153414
1826,00000110101,4.0,0.0,1.0,3.0,5.0,1.0,1.0,4.0,314.93691822059964,0.0,40.87462498458841,23.357052405041696,26.940488656446835,126.59662230233914,65.12115595893924,77.79238145307839,3.116688937679756
1827,11111010011,3.0,6.0,18.0,37.0,30.0,26.0,44.0,2.0,236.20268866544973,454.1342262577292,735.7432497225914,607.2833625310841,1185.3815008836607,759.5797338140349,803.160923493584,38.896190726539196,3.4471226985844012
1828,11110010011,3.0,3.0,2.0,13.0,18.0,28.0,52.0,0.0,236.20268866544973,227.0671131288646,81.74924996917682,653.9974673411675,1400.9054101352353,455.7478402884209,282.19167582207007,0.0,3.4917311525103725
1829,11100110101,3.0,0.0,2.0,8.0,7.0,0.0,1.0,25.0,236.20268866544973,0.0,81.74924996917682,0.0,26.940488656446835,177.2352712232748,173.65641589050466,486.2023840817399,3.6610009383901945
1830,11100010000,3.0,12.0,6.0,0.0,1.0,5.0,1.0,2.0,236.20268866544973,908.2684525154584,245.24774990753045,116.78526202520848,26.940488656446835,25.319324460467826,0.0,38.896190726539196,2.725640866795725
1831,11011010001,3.0,2.0,55.0,34.0,74.0,43.0,51.0,74.0,236.20268866544973,151.37807541924306,2248.1043741523627,1004.353253416793,1373.9649214787885,1873.6300100746191,738.0397675346447,1439.1590568819502,3.5606439405195855
1832,11000010010,3.0,6.0,3.0,2.0,2.0,7.0,5.0,1.0,236.20268866544973,454.1342262577292,122.62387495376522,163.49936683529188,134.70244328223416,50.63864892093565,43.414103972626165,19.448095363269598,2.9215788894977264
1833,10100010000,3.0,8.0,11.0,3.0,14.0,43.0,31.0,6.0,236.20268866544973,605.5123016769722,449.6208748304725,1004.353253416793,835.1551483498519,354.4705424465496,65.12115595893924,116.68857217961758,3.287218748692893
1834,10011010000,3.0,0.0,2.0,3.0,3.0,2.0,3.0,0.0,236.20268866544973,0.0,81.74924996917682,46.71410481008339,80.82146596934051,75.95797338140348,65.12115595893924,0.0,3.0617184110454825
1835,10001110111,3.0,0.0,0.0,2.0,0.0,2.0,2.0,2.0,236.20268866544973,0.0,0.0,46.71410481008339,53.88097731289367,0.0,43.414103972626165,38.896190726539196,2.968558157433534
1836,10000110101,3.0,0.0,9.0,17.0,31.0,15.0,17.0,15.0,236.20268866544973,0.0,367.8716248612957,350.3557860756255,457.98830715959616,784.8990582745026,369.01988376732237,291.72143044904396,3.5859408359533664
1837,01110010000,3.0,1.0,5.0,3.0,0.0,1.0,13.0,0.0,236.20268866544973,75.68903770962153,204.37312492294203,23.357052405041696,350.22635253380884,0.0,65.12115595893924,0.0,3.1053340346992333
1838,01101010011,3.0,12.0,4.0,2.0,1.0,51.0,7.0,7.0,236.20268866544973,908.2684525154584,163.49849993835363,1191.2096726571265,188.58342059512785,25.319324460467826,43.414103972626165,136.13666754288718,3.1078816463761187
1839,01100110111,3.0,1.0,6.0,2.0,2.0,1.0,0.0,0.0,236.20268866544973,75.68903770962153,245.24774990753045,23.357052405041696,0.0,50.63864892093565,43.414103972626165,0.0,2.8229927225954876
1840,01100110110,3.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,236.20268866544973,0.0,0.0,0.0,0.0,50.63864892093565,0.0,0.0,2.5833813465185567
1841,01011110101,3.0,0.0,0.0,4.0,0.0,3.0,0.0,1.0,236.20268866544973,0.0,0.0,70.0711572151251,0.0,0.0,86.82820794525233,19.448095363269598,2.9522676452577623
1842,01011010010,3.0,3.0,18.0,2.0,6.0,2.0,2.0,1.0,236.20268866544973,227.0671131288646,735.7432497225914,46.71410481008339,53.88097731289367,151.91594676280695,43.414103972626165,19.448095363269598,2.9534132276469127
1843,00110010010,3.0,9.0,2.0,1.0,1.0,3.0,3.0,0.0,236.20268866544973,681.2013393865938,81.74924996917682,70.0711572151251,80.82146596934051,25.319324460467826,21.707051986313083,0.0,2.7193517744530453
1844,00011110101,3.0,0.0,1.0,7.0,6.0,0.0,12.0,4.0,236.20268866544973,0.0,40.87462498458841,0.0,323.28586387736203,151.91594676280695,151.94936390419156,77.79238145307839,3.441427574090618
1845,00011010010,3.0,6.0,6.0,7.0,14.0,9.0,13.0,0.0,236.20268866544973,454.1342262577292,245.24774990753045,210.21347164537528,350.22635253380884,354.4705424465496,151.94936390419156,0.0,3.2019158643609043
1846,00010110100,3.0,1.0,2.0,1.0,0.0,2.0,4.0,2.0,236.20268866544973,75.68903770962153,81.74924996917682,46.71410481008339,107.76195462578734,0.0,21.707051986313083,38.896190726539196,2.936611438989335
1847,00000010011,3.0,0.0,2.0,3.0,14.0,1.0,4.0,11.0,236.20268866544973,0.0,81.74924996917682,23.357052405041696,107.76195462578734,354.4705424465496,65.12115595893924,213.9290489959656,3.506009960378664
1848,11110110100,2.0,1.0,0.0,2.0,3.0,1.0,5.0,0.0,157.46845911029982,75.68903770962153,0.0,23.357052405041696,134.70244328223416,75.95797338140348,43.414103972626165,0.0,3.1352195577016997
1849,11100010011,2.0,2.0,0.0,0.0,1.0,3.0,3.0,2.0,157.46845911029982,151.37807541924306,0.0,70.0711572151251,80.82146596934051,25.319324460467826,0.0,38.896190726539196,2.9644310046042652
1850,11011010011,2.0,1.0,3.0,1.0,6.0,2.0,2.0,0.0,157.46845911029982,75.68903770962153,122.62387495376522,46.71410481008339,53.88097731289367,151.91594676280695,21.707051986313083,0.0,3.089456333468418
1851,11000110111,2.0,0.0,0.0,0.0,2.0,1.0,2.0,0.0,157.46845911029982,0.0,0.0,23.357052405041696,53.88097731289367,50.63864892093565,0.0,0.0,2.9348818284239746
1852,10111010011,2.0,21.0,1.0,9.0,2.0,4.0,1.0,0.0,157.46845911029982,1589.4697919020523,40.87462498458841,93.42820962016678,26.940488656446835,50.63864892093565,195.36346787681774,0.0,2.7677464139819365
1853,10111010000,2.0,1.0,3.0,2.0,1.0,3.0,12.0,12.0,157.46845911029982,75.68903770962153,122.62387495376522,70.0711572151251,323.28586387736203,25.319324460467826,43.414103972626165,233.37714435923516,3.432086310719191
1854,10101010011,2.0,3.0,0.0,3.0,1.0,6.0,3.0,1.0,157.46845911029982,227.0671131288646,0.0,140.1423144302502,80.82146596934051,25.319324460467826,65.12115595893924,19.448095363269598,3.029340827223237
1855,10100110110,2.0,1.0,0.0,0.0,4.0,2.0,0.0,1.0,157.46845911029982,75.68903770962153,0.0,46.71410481008339,0.0,101.2772978418713,0.0,19.448095363269598,2.9740130685047923
1856,10011110101,2.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,157.46845911029982,0.0,0.0,0.0,26.940488656446835,0.0,43.414103972626165,0.0,2.7977987651363896
1857,10010110111,2.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,157.46845911029982,0.0,0.0,23.357052405041696,26.940488656446835,0.0,21.707051986313083,0.0,2.7476195933932224
1858,10001010011,2.0,8.0,8.0,11.0,30.0,7.0,30.0,32.0,157.46845911029982,605.5123016769722,326.99699987670726,163.49936683529188,808.214659693405,759.5797338140349,238.7775718494439,622.3390516246271,3.511664095974526
1859,10000010011,2.0,4.0,0.0,3.0,8.0,6.0,11.0,8.0,157.46845911029982,302.7561508384861,0.0,140.1423144302502,296.3453752209152,202.5545956837426,65.12115595893924,155.58476290615678,3.3445247151372817
1860,10000010001,2.0,13.0,19.0,0.0,3.0,5.0,8.0,4.0,157.46845911029982,983.9574902250799,776.6178747071798,116.78526202520848,215.52390925157468,75.95797338140348,0.0,77.79238145307839,2.8986094946497856
1861,01101110111,2.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,157.46845911029982,0.0,0.0,46.71410481008339,0.0,0.0,0.0,0.0,2.568856823103755
1862,01101010010,2.0,7.0,7.0,1.0,2.0,10.0,4.0,0.0,157.46845911029982,529.8232639673507,286.12237489211884,233.57052405041696,107.76195462578734,50.63864892093565,21.707051986313083,0.0,2.9114377262892255
1863,01100110100,2.0,0.0,1.0,2.0,1.0,3.0,5.0,0.0,157.46845911029982,0.0,40.87462498458841,70.0711572151251,134.70244328223416,25.319324460467826,43.414103972626165,0.0,3.1601204325217607
1864,01010110100,2.0,0.0,2.0,0.0,1.0,0.0,3.0,0.0,157.46845911029982,0.0,81.74924996917682,0.0,80.82146596934051,25.319324460467826,0.0,0.0,2.886608349810495
